 53  133 I  132 907796.939	5.007
 54  133 Xe 132 905910.722	2.576
 55  133 Cs 132 905451.932	0.023
 56  133 Ba 132 906007.490	1.068
 57  133 La 132 908218.000     30.000
 58  133 Ce 132 911515.020     17.557
 59  133 Pr 132 916330.532     13.416
 60  133 Nd 132 922348.000     50.000
 61  133 Pm 132 929782.000     54.000
 62  133 Sm 132 938670       210
 63  133 Eu 132 949240       320
 49  134 In 133 944150       430
 50  134 Sn 133 928291.765    107.295
 51  134 Sb 133 920379.744     46.659
 52  134 Te 133 911368.737     11.447
 53  134 I  133 909744.465	8.635
 54  134 Xe 133 905394.464	0.901
 55  134 Cs 133 906718.475	0.028
 56  134 Ba 133 904508.383	0.428
 57  134 La 133 908514.011     21.395
 58  134 Ce 133 908924.821     21.886
 59  134 Pr 133 915711.737     38.078
 60  134 Nd 133 918790.181     12.686
 61  134 Pm 133 928353.000     62.000
 62  134 Sm 133 933970       210
 63  134 Eu 133 946510       210
 64  134 Gd 133 955370       430
 49  135 In 134 949330       540
 50  135 Sn 134 934730       430
 51  135 Sb 134 925165.771    110.285
 52  135 Te 134 916448.592     96.341
 53  135 I  134 910048.121	7.858
 54  135 Xe 134 907227.495	4.865
 55  135 Cs 134 905977.008	1.073
 56  135 Ba 134 905688.591	0.442
 57  135 La 134 906976.844     10.744
 58  135 Ce 134 909151.396     11.855
 59  135 Pr 134 913111.745     12.686
 60  135 Nd 134 918181.160     20.714
 61  135 Pm 134 924876.000     63.000
 62  135 Sm 134 932520.000    166.000
 63  135 Eu 134 941820       320
 64  135 Gd 134 952570       540
 50  136 Sn 135 939340       540
 51  136 Sb 135 930350       320
 52  136 Te 135 920101.246     48.557
 53  136 I  135 914653.993     53.352
 54  136 Xe 135 907218.794	7.558
 55  136 Cs 135 907311.576	2.042
 56  136 Ba 135 904575.945	0.444
 57  136 La 135 907635.536     56.805
 58  136 Ce 135 907172.422     14.286
 59  136 Pr 135 912691.611     13.159
 60  136 Nd 135 914976.035     12.686
 61  136 Pm 135 923565.829     83.802
 62  136 Sm 135 928275.527     13.416
 63  136 Eu 135 939600       210
 64  136 Gd 135 947340       430
 65  136 Tb 135 961380       640
 50  137 Sn 136 945990       640
 51  137 Sb 136 935310       430
 52  137 Te 136 925322.954    131.472
 53  137 I  136 917870.840     29.781
 54  137 Xe 136 911562.125	7.559
 55  137 Cs 136 907089.473	0.487
 56  137 Ba 136 905827.384	0.451
 57  137 La 136 906493.598     14.389
 58  137 Ce 136 907805.577     14.286
 59  137 Pr 136 910705.455     12.653
 60  137 Nd 136 914567.137     12.326
 61  137 Pm 136 920479.493     14.000
 62  137 Sm 136 926971.746     45.508
 63  137 Eu 136 935570       210
 64  137 Gd 136 945020       430
 65  137 Tb 136 955980       640
 51  138 Sb 137 940790       320
 52  138 Te 137 929220       220
 53  138 I  137 922349.591     88.407
 54  138 Xe 137 913954.475     46.568
 55  138 Cs 137 911016.704	9.833
 56  138 Ba 137 905247.237	0.453
 57  138 La 137 907111.930	3.787
 58  138 Ce 137 905991.321     10.902
 59  138 Pr 137 910754.636     15.300
 60  138 Nd 137 911949.961     12.686
 61  138 Pm 137 919548.281     29.516
 62  138 Sm 137 923243.961     12.686
 63  138 Eu 137 933709.000     30.000
 64  138 Gd 137 940120       210
 65  138 Tb 137 953160       430
 66  138 Dy 137 962490       640
 51  139 Sb 138 945980       540
 52  139 Te 138 934730       430
 53  139 I  138 926099.478     33.359
 54  139 Xe 138 918792.936     22.431
 55  139 Cs 138 913363.999	3.384
 56  139 Ba 138 908841.341	0.455
 57  139 La 138 906353.267	2.592
 58  139 Ce 138 906652.651	7.886
 59  139 Pr 138 908938.399	8.498
 60  139 Nd 138 911978.288     27.745
 61  139 Pm 138 916804.082     14.472
 62  139 Sm 138 922296.605     11.684
 63  139 Eu 138 929792.280     14.117
 64  139 Gd 138 938240       210
 65  139 Tb 138 948290       320
 66  139 Dy 138 959540       540
 52  140 Te 139 938850       320
 53  140 I  139 931000       210
 54  140 Xe 139 921640.943     65.011
 55  140 Cs 139 917282.354	8.805
 56  140 Ba 139 910604.505	8.544
 57  140 La 139 909477.645	2.592
 58  140 Ce 139 905438.706	2.642
 59  140 Pr 139 909075.874	6.962
 60  140 Nd 139 909552.000     30.000
 61  140 Pm 139 916041.789     39.545
 62  140 Sm 139 918994.687     13.416
 63  140 Eu 139 928087.607     55.328
 64  140 Gd 139 933674.000     30.000
 65  140 Tb 139 945805.049    859.359
 66  140 Dy 139 954010       540
 67  140 Ho 139 968539       540
 52  141 Te 140 944650       430
 53  141 I  140 935030       210
 54  141 Xe 140 926648.049     97.277
 55  141 Cs 140 920045.752     11.299
 56  141 Ba 140 914411.009	8.704
 57  141 La 140 910962.152	4.913
 58  141 Ce 140 908276.270	2.643
 59  141 Pr 140 907652.769	2.649
 60  141 Nd 140 909609.854	4.014
 61  141 Pm 140 913555.054     15.000
 62  141 Sm 140 918476.488	9.261
 63  141 Eu 140 924930.720     13.570
 64  141 Gd 140 932126.000     21.213
 65  141 Tb 140 941448.000    113.000
 66  141 Dy 140 951350       320
 67  141 Ho 140 963098       540
 52  142 Te 141 949080       640
 53  142 I  141 940180       430
 54  142 Xe 141 929709.590    107.955
 55  142 Cs 141 924298.927     11.379
 56  142 Ba 141 916453.410	6.635
 57  142 La 141 914079.130	6.079
 58  142 Ce 141 909244.205	3.213
 59  142 Pr 141 910044.806	2.649
 60  142 Nd 141 907723.297	2.498
 61  142 Pm 141 912874.471     26.904
 62  142 Sm 141 915197.641	6.092
 63  142 Eu 141 923434.945     32.777
 64  142 Gd 141 928116.000     30.000
 65  142 Tb 141 938744       323
 66  142 Dy 141 946366       388
 67  142 Ho 141 959770       540
 53  143 I  142 944560       430
 54  143 Xe 142 935110       210
 55  143 Cs 142 927351.750     25.427
 56  143 Ba 142 920626.719     14.222
 57  143 La 142 916062.720     16.559
 58  143 Ce 142 912385.910	3.212
 59  143 Pr 142 910816.926	2.827
 60  143 Nd 142 909814.290	2.498
 61  143 Pm 142 910932.616	3.551
 62  143 Sm 142 914628.338	3.897
 63  143 Eu 142 920297.509     11.793
 64  143 Gd 142 926749.510    215.032
 65  143 Tb 142 935121.000     64.000
 66  143 Dy 142 943830       210
 67  143 Ho 142 954610       430
 68  143 Er 142 966340       640
 53  144 I  143 949990       540
 54  144 Xe 143 938510       320
 55  144 Cs 143 932076.914     28.182
 56  144 Ba 143 922952.853     14.331
 57  144 La 143 919599.647     52.405
 58  144 Ce 143 913647.336	3.696
 59  144 Pr 143 913305.245	3.587
 60  144 Nd 143 910087.274	2.498
 61  144 Pm 143 912590.843	3.424
 62  144 Sm 143 911999.478	3.013
 63  144 Eu 143 918816.823     11.623
 64  144 Gd 143 922963.000     30.000
 65  144 Tb 143 933045.000     30.000
 66  144 Dy 143 939254.000     33.000
 67  144 Ho 143 951480       320
 68  144 Er 143 960380       430
 54  145 Xe 144 944070       320
 55  145 Cs 144 935526.170     11.639
 56  145 Ba 144 927627.032     76.044
 57  145 La 144 921645.401     96.750
 58  145 Ce 144 917233.135     44.550
 59  145 Pr 144 914511.700	7.993
 60  145 Nd 144 912573.636	2.505
 61  145 Pm 144 912749.023	3.367
 62  145 Sm 144 913410.353	3.020
 63  145 Eu 144 916265.237	4.125
 64  145 Gd 144 921709.252     20.135
 65  145 Tb 144 929274.000     61.000
 66  145 Dy 144 937425.000     49.000
 67  145 Ho 144 947200       320
 68  145 Er 144 957390       430
 69  145 Tm 144 970073       430
 54  146 Xe 145 947750       430
 55  146 Cs 145 940289.423     76.512
 56  146 Ba 145 930219.572     77.619
 57  146 La 145 925793.460     76.638
 58  146 Ce 145 918759.009     71.328
 59  146 Pr 145 917644.336     66.249
 60  146 Nd 145 913116.939	2.505
 61  146 Pm 145 914696.305	5.031
 62  146 Sm 145 913040.900	3.866
 63  146 Eu 145 917205.817	6.691
 64  146 Gd 145 918310.608	5.052
 65  146 Tb 145 927246.584     48.535
 66  146 Dy 145 932845.369     29.106
 67  146 Ho 145 944640       210
 68  146 Er 145 952000       320
 69  146 Tm 145 966425       430
 54  147 Xe 146 953560       430
 55  147 Cs 146 944155.008     56.957
 56  147 Ba 146 934945       221
 57  147 La 146 928235.284     51.607
 58  147 Ce 146 922673.954     32.767
 59  147 Pr 146 918995.992     24.752
 60  147 Nd 146 916100.441	2.506
 61  147 Pm 146 915138.545	2.586
 62  147 Sm 146 914897.923	2.589
 63  147 Eu 146 916746.111	3.465
 64  147 Gd 146 919094.420	3.252
 65  147 Tb 146 924044.585     12.791
 66  147 Dy 146 931091.500     21.213
 67  147 Ho 146 940056.000     30.000
 68  147 Er 146 949490       320
 69  147 Tm 146 960961       320
 55  148 Cs 147 949218.153    618.065
 56  148 Ba 147 937720.047     90.371
 57  148 La 147 932228.868     63.387
 58  148 Ce 147 924432.410     31.588
 59  148 Pr 147 922135.026     27.784
 60  148 Nd 147 916893.288	3.045
 61  148 Pm 147 917474.618	6.530
 62  148 Sm 147 914822.674	2.594
 63  148 Eu 147 918085.895     10.958
 64  148 Gd 147 918114.524	3.013
 65  148 Tb 147 924271.701     14.929
 66  148 Dy 147 927149.831     11.360
 67  148 Ho 147 937718.000    139.000
 68  148 Er 147 944550       210
 69  148 Tm 147 957840       430
 70  148 Yb 147 967420       640
 55  149 Cs 148 952930       210
 56  149 Ba 148 942580       210
 57  149 La 148 934734       338
 58  149 Ce 148 928399.883    104.034
 59  149 Pr 148 923717.651     88.161
 60  149 Nd 148 920148.842	3.046
 61  149 Pm 148 918334.155	4.464
 62  149 Sm 148 917184.735	2.622
 63  149 Eu 148 917931.238	4.667
 64  149 Gd 148 919340.915	4.240
 65  149 Tb 148 923245.909	4.598
 66  149 Dy 148 927304.787	9.408
 67  149 Ho 148 933774.771     19.757
 68  149 Er 148 942306.000     30.000
 69  149 Tm 148 952720       320
 70  149 Yb 148 964040       540
 55  150 Cs 149 958170       320
 56  150 Ba 149 945680       430
 57  150 La 149 938770       430
 58  150 Ce 149 930408.931     51.330
 59  150 Pr 149 926672.997     28.120
 60  150 Nd 149 920890.888	3.418
 61  150 Pm 149 920983.561     21.629
 62  150 Sm 149 917275.539	2.611
 63  150 Eu 149 919701.819	6.975
 64  150 Gd 149 918658.876	6.781
 65  150 Tb 149 923659.686	8.111
 66  150 Dy 149 925585.184	5.271
 67  150 Ho 149 933496.182     15.225
 68  150 Er 149 937913.839     18.466
 69  150 Tm 149 949960       210
 70  150 Yb 149 958420       430
 71  150 Lu 149 973228       540
 55  151 Cs 150 962190       540
 56  151 Ba 150 950810       430
 57  151 La 150 941720       430
 58  151 Ce 150 933976.196    110.176
 59  151 Pr 150 928318.618     24.776
 60  151 Nd 150 923828.929	3.420
 61  151 Pm 150 921206.973	5.732
 62  151 Sm 150 919932.409	2.612
 63  151 Eu 150 919850.161	2.635
 64  151 Gd 150 920348.482	3.944
 65  151 Tb 150 923102.543	4.918
 66  151 Dy 150 926184.601	4.315
 67  151 Ho 150 931688.142     12.939
 68  151 Er 150 937448.903     17.681
 69  151 Tm 150 945483.490     21.741
 70  151 Yb 150 955400.769    322.592
 71  151 Lu 150 967577       430
 56  152 Ba 151 954270       540
 57  152 La 151 946250       430
 58  152 Ce 151 936540       210
 59  152 Pr 151 931499.225    131.506
 60  152 Nd 151 924682.219     26.419
 61  152 Pm 151 923496.795     27.929
 62  152 Sm 151 919732.425	2.652
 63  152 Eu 151 921744.534	2.636
 64  152 Gd 151 919790.996	2.697
 65  152 Tb 151 924074.438     43.026
 66  152 Dy 151 924718.300	5.561
 67  152 Ho 151 931713.714     14.998
 68  152 Er 151 935050.389     11.493
 69  152 Tm 151 944422.000     79.000
 70  152 Yb 151 950288.919    223.751
 71  152 Lu 151 964120       210
 56  153 Ba 152 959610       860
 57  153 La 152 949620       640
 58  153 Ce 152 940580       430
 59  153 Pr 152 933838.905    111.297
 60  153 Nd 152 927698.232     29.363
 61  153 Pm 152 924116.889     11.913
 62  153 Sm 152 922097.356	2.656
 63  153 Eu 152 921230.339	2.637
 64  153 Gd 152 921749.543	2.693
 65  153 Tb 152 923434.588	4.821
 66  153 Dy 152 925764.670	4.868
 67  153 Ho 152 930198.789	5.962
 68  153 Er 152 935063.492	9.476
 69  153 Tm 152 942012.112     19.819
 70  153 Yb 152 949480       210
 71  153 Lu 152 958767.331    224.004
 72  153 Hf 152 970690       540
 57  154 La 153 954500       640
 58  154 Ce 153 943420       540
 59  154 Pr 153 937518.153    162.803
 60  154 Nd 153 929477.307    122.393
 61  154 Pm 153 926463.943     48.088
 62  154 Sm 153 922209.273	2.735
 63  154 Eu 153 922979.237	2.643
 64  154 Gd 153 920865.598	2.688
 65  154 Tb 153 924678.019     48.704
 66  154 Dy 153 924424.457	8.194
 67  154 Ho 153 930601.579	8.999
 68  154 Er 153 932783.081	5.871
 69  154 Tm 153 941567.808     15.486
 70  154 Yb 153 946393.928     18.559
 71  154 Lu 153 957522       217
 72  154 Hf 153 964860       540
 57  155 La 154 958350       860
 58  155 Ce 154 948040       640
 59  155 Pr 154 940120       320
 60  155 Nd 154 932932       164
 61  155 Pm 154 928101.267     32.323
 62  155 Sm 154 924640.161	2.750
 63  155 Eu 154 922893.260	2.672
 64  155 Gd 154 922622.022	2.688
 65  155 Tb 154 923505.236     13.016
 66  155 Dy 154 925753.775     12.856
 67  155 Ho 154 929103.491     19.205
 68  155 Er 154 933208.949	6.999
 69  155 Tm 154 939199.459     14.195
 70  155 Yb 154 945782.332     17.847
 71  155 Lu 154 954316.216     21.566
 72  155 Hf 154 963390       430
 73  155 Ta 154 974592       540
 58  156 Ce 155 951260       640
 59  156 Pr 155 944270       430
 60  156 Nd 155 935018.114    217.858
 61  156 Pm 155 931056.736     36.910
 62  156 Sm 155 925527.887     10.228
 63  156 Eu 155 924752.249	6.239
 64  156 Gd 155 922122.743	2.688
 65  156 Tb 155 924747.213	4.736
 66  156 Dy 155 924283.110	7.073
 67  156 Ho 155 929839.000     48.000
 68  156 Er 155 931064.698     26.224
 69  156 Tm 155 938979.933     16.901
 70  156 Yb 155 942818.215     12.116
 71  156 Lu 155 953032.523     79.074
 72  156 Hf 155 959364.025    223.788
 73  156 Ta 155 972303       430
 58  157 Ce 156 956340       750
 59  157 Pr 156 947430       430
 60  157 Nd 156 939030       210
 61  157 Pm 156 933039.369    120.161
 62  157 Sm 156 928358.717     53.980
 63  157 Eu 156 925423.647	5.710
 64  157 Gd 156 923960.135	2.689
 65  157 Tb 156 924024.604	2.706
 66  157 Dy 156 925466.095	7.162
 67  157 Ho 156 928256.188     26.224
 68  157 Er 156 931916.000     30.000
 69  157 Tm 156 936973.000     30.000
 70  157 Yb 156 942627.848     10.883
 71  157 Lu 156 950098.300     20.056
 72  157 Hf 156 958396       210
 73  157 Ta 156 968192.445    224.031
 59  158 Pr 157 951980       640
 60  158 Nd 157 941600       430
 61  158 Pm 157 936561.407    136.356
 62  158 Sm 157 929991.317     84.072
 63  158 Eu 157 927845.302     82.515
 64  158 Gd 157 924103.912	2.689
 65  158 Tb 157 925413.137	2.810
 66  158 Dy 157 924409.487	3.647
 67  158 Ho 157 928941.007     29.219
 68  158 Er 157 929893.474     27.074
 69  158 Tm 157 936979.525     27.074
 70  158 Yb 157 939865.617	8.806
 71  158 Lu 157 949313.283     16.251
 72  158 Hf 157 954799.366     18.787
 73  158 Ta 157 966699       217
 74  158 W  157 974562       540
 59  159 Pr 158 955500       750
 60  159 Nd 158 946090       540
 61  159 Pm 158 938970       210
 62  159 Sm 158 933211.271    107.641
 63  159 Eu 158 929088.861	7.859
 64  159 Gd 158 926388.658	2.692
 65  159 Tb 158 925346.757	2.739
 66  159 Dy 158 925739.214	2.931
 67  159 Ho 158 927711.959	4.110
 68  159 Er 158 930684.066	4.637
 69  159 Tm 158 934975.000     30.000
 70  159 Yb 158 940050.099     19.706
 71  159 Lu 158 946628.776     40.433
 72  159 Hf 158 953994.870     18.076
 73  159 Ta 158 963018.173     22.022
 74  159 W  158 972918       430
 60  160 Nd 159 949090       640
 61  160 Pm 159 942990       320
 62  160 Sm 159 935140       210
 63  160 Eu 159 931971       215
 64  160 Gd 159 927054.146	2.744
 65  160 Tb 159 927167.606	2.742
 66  160 Dy 159 925197.517	2.721
 67  160 Ho 159 928729.478     16.331
 68  160 Er 159 929083.292     26.224
 69  160 Tm 159 935262.801     36.794
 70  160 Yb 159 937552.344     17.721
 71  160 Lu 159 946033.000     61.000
 72  160 Hf 159 950684.379     12.434
 73  160 Ta 159 961486.056     95.572
 74  160 W  159 968478.805    223.843
 75  160 Re 159 982115       430
 60  161 Nd 160 953880       750
 61  161 Pm 160 945860       540
 62  161 Sm 160 938830       320
 63  161 Eu 160 933680       320
 64  161 Gd 160 929669.211	2.946
 65  161 Tb 160 927569.919	2.795
 66  161 Dy 160 926933.364	2.721
 67  161 Ho 160 927854.776	3.458
 68  161 Er 160 929995.309     10.095
 69  161 Tm 160 933549.000     30.000
 70  161 Yb 160 937901.678     17.168
 71  161 Lu 160 943572.000     30.000
 72  161 Hf 160 950274.844     24.193
 73  161 Ta 160 958417        59
 74  161 W  160 967357       210
 75  161 Re 160 977589.119    223.915
 61  162 Pm 161 950290       750
 62  162 Sm 161 941220       540
 63  162 Eu 161 937040       320
 64  162 Gd 161 930984.751	4.916
 65  162 Tb 161 929488.234     39.132
 66  162 Dy 161 926798.447	2.721
 67  162 Ho 161 929095.504	4.209
 68  162 Er 161 928778.264	3.721
 69  162 Tm 161 933994.682     28.209
 70  162 Yb 161 935768.210     17.168
 71  162 Lu 161 943277.288     80.554
 72  162 Hf 161 947210.498     10.304
 73  162 Ta 161 957291.859     56.083
 74  162 W  161 963497.417     19.012
 75  162 Re 161 976002       217
 76  162 Os 161 984431       540
 61  163 Pm 162 953680       860
 62  163 Sm 162 945360       750
 63  163 Eu 162 939210       540
 64  163 Gd 162 933990       320
 65  163 Tb 162 930647.536	5.083
 66  163 Dy 162 928731.159	2.720
 67  163 Ho 162 928733.903	2.720
 68  163 Er 162 930032.749	5.628
 69  163 Tm 162 932651.124	6.484
 70  163 Yb 162 936334.305     17.168
 71  163 Lu 162 941179.000     30.000
 72  163 Hf 162 947089.000     30.000
 73  163 Ta 162 954330.271     40.860
 74  163 W  162 962523.542     56.639
 75  163 Re 162 972080.535     21.413
 76  163 Os 162 982690       433
 62  164 Sm 163 948280       860
 63  164 Eu 163 942990       640
 64  164 Gd 163 935860       430
 65  164 Tb 163 933350.838    107.388
 66  164 Dy 163 929174.751	2.720
 67  164 Ho 163 930233.507	2.977
 68  164 Er 163 929200.229	3.295
 69  164 Tm 163 933560.000     30.000
 70  164 Yb 163 934489.416     17.168
 71  164 Lu 163 941339.000     30.000
 72  164 Hf 163 944367.284     21.903
 73  164 Ta 163 953534.000     30.000
 74  164 W  163 958954.382     12.621
 75  164 Re 163 970323       171
 76  164 Os 163 978035.649    223.931
 77  164 Ir 163 992201       443
 62  165 Sm 164 952980       970
 63  165 Eu 164 945720       750
 64  165 Gd 164 939380       540
 65  165 Tb 164 934880       210
 66  165 Dy 164 931703.333	2.721
 67  165 Ho 164 930322.070	2.710
 68  165 Er 164 930726.003	3.307
 69  165 Tm 164 932435.492	3.562
 70  165 Yb 164 935279.000     30.000
 71  165 Lu 164 939406.724     28.491
 72  165 Hf 164 944567.000     30.000
 73  165 Ta 164 950772.514     18.648
 74  165 W  164 958279.949     26.813
 75  165 Re 164 967088.557     29.742
 76  165 Os 164 976762       217
 77  165 Ir 164 987520       230
 63  166 Eu 165 949970       860
 64  166 Gd 165 941600       640
 65  166 Tb 165 937991.959    107.389
 66  166 Dy 165 932806.741	2.755
 67  166 Ho 165 932284.162	2.710
 68  166 Er 165 930293.061	2.698
 69  166 Tm 165 933554.131     12.686
 70  166 Yb 165 933882.042	8.870
 71  166 Lu 165 939859.000     32.000
 72  166 Hf 165 942180.000     30.000
 73  166 Ta 165 950512.000     30.000
 74  166 W  165 955027.253     11.163
 75  166 Re 165 965808        94
 76  166 Os 165 972690.753     19.577
 77  166 Ir 165 985824       217
 78  166 Pt 165 994855       540
 63  167 Eu 166 953210       860
 64  167 Gd 166 945570       640
 65  167 Tb 166 940050       430
 66  167 Dy 166 935655.462     64.703
 67  167 Ho 166 933132.633	6.128
 68  167 Er 166 932048.159	2.696
 69  167 Tm 166 932851.622	2.870
 70  167 Yb 166 934949.605	4.968
 71  167 Lu 166 938270.000     34.000
 72  167 Hf 166 942600.000     30.000
 73  167 Ta 166 948093.000     30.000
 74  167 W  166 954816.014     20.680
 75  167 Re 166 962601        56
 76  167 Os 166 971547.969     78.033
 77  167 Ir 166 981665.156     20.341
 78  167 Pt 166 992979       437
 64  168 Gd 167 948360       750
 65  168 Tb 167 943640       540
 66  168 Dy 167 937128.769    150.325
 67  168 Ho 167 935515.708     32.319
 68  168 Er 167 932370.224	2.697
 69  168 Tm 167 934172.776	3.109
 70  168 Yb 167 933896.895	4.713
 71  168 Lu 167 938739.111     50.403
 72  168 Hf 167 940568.000     30.000
 73  168 Ta 167 948047.000     30.000
 74  168 W  167 951808.394     17.481
 75  168 Re 167 961572.608     33.087
 76  168 Os 167 967803.678     12.993
 77  168 Ir 167 979881       163
 78  168 Pt 167 988150.742    224.147
 64  169 Gd 168 952870       860
 65  169 Tb 168 946220       640
 66  169 Dy 168 940307.614    322.791
 67  169 Ho 168 936872.273     21.673
 68  169 Er 168 934590.364	2.701
 69  169 Tm 168 934213.250	2.658
 70  169 Yb 168 935189.802	4.713
 71  169 Lu 168 937651.439	5.708
 72  169 Hf 168 941259.000     30.000
 73  169 Ta 168 946011.000     30.000
 74  169 W  168 951778.790     16.571
 75  169 Re 168 958791.096     30.168
 76  169 Os 168 967019.270     27.050
 77  169 Ir 168 976294.942     28.411
 78  169 Pt 168 986715       217
 79  169 Au 168 998080       320
 65  170 Tb 169 950250       750
 66  170 Dy 169 942390       210
 67  170 Ho 169 939618.929     53.758
 68  170 Er 169 935464.312	2.957
 69  170 Tm 169 935801.397	2.658
 70  170 Yb 169 934761.837	2.628
 71  170 Lu 169 938474.968     18.271
 72  170 Hf 169 939609.000     30.000
 73  170 Ta 169 946175.000     30.000
 74  170 W  169 949228.482     16.239
 75  170 Re 169 958220.071     27.692
 76  170 Os 169 963577.028     11.701
 77  170 Ir 169 974965       109
 78  170 Pt 169 982495.289     20.034
 79  170 Au 169 996122       218
 65  171 Tb 170 953300       860
 66  171 Dy 170 946200       320
 67  171 Ho 170 941465.150    644.133
 68  171 Er 170 938029.808	2.966
 69  171 Tm 170 936429.440	2.774
 70  171 Yb 170 936325.799	2.576
 71  171 Lu 170 937913.136	2.970
 72  171 Hf 170 940492.000     31.000
 73  171 Ta 170 944476.000     30.000
 74  171 W  170 949451.000     30.000
 75  171 Re 170 955716.000     30.000
 76  171 Os 170 963184.819     20.123
 77  171 Ir 170 971626.042     42.425
 78  171 Pt 170 981244.542     94.712
 79  171 Au 170 991878.881     27.529
 80  171 Hg 171 003760       320
 66  172 Dy 171 948760       430
 67  172 Ho 171 944820       430
 68  172 Er 171 939356.113	4.957
 69  172 Tm 171 938400.044	6.409
 70  172 Yb 171 936381.469	2.574
 71  172 Lu 171 939085.669	3.197
 72  172 Hf 171 939448.301     26.224
 73  172 Ta 171 944895.000     30.000
 74  172 W  171 947292.000     30.000
 75  172 Re 171 955422.961     57.948
 76  172 Os 171 960023.303     15.658
 77  172 Ir 171 970456       112
 78  172 Pt 171 977347.128     13.717
 79  172 Au 171 990035       171
 80  172 Hg 171 998832.686    224.535
 66  173 Dy 172 953000       540
 67  173 Ho 172 947290       430
 68  173 Er 172 942400       210
 69  173 Tm 172 939603.607	5.470
 70  173 Yb 172 938210.787	2.563
 71  173 Lu 172 938930.602	2.598
 72  173 Hf 172 940513.000     30.000
 73  173 Ta 172 943750.000     30.000
 74  173 W  172 947689.000     30.000
 75  173 Re 172 953243.000     30.000
 76  173 Os 172 959808.409     16.059
 77  173 Ir 172 967501.739     14.700
 78  173 Pt 172 976444.754     60.108
 79  173 Au 172 986237.380     27.917
 80  173 Hg 172 997242       224
 67  174 Ho 173 951150       540
 68  174 Er 173 944230       320
 69  174 Tm 173 942168.605     48.078
 70  174 Yb 173 938862.089	2.563
 71  174 Lu 173 940337.480	2.581
 72  174 Hf 173 940046.178	3.012
 73  174 Ta 173 944454.000     30.000
 74  174 W  173 946079.000     30.000
 75  174 Re 173 953115.000     30.000
 76  174 Os 173 957062.202     11.957
 77  174 Ir 173 966861.045     29.700
 78  174 Pt 173 972818.767     12.691
 79  174 Au 173 984761       109
 80  174 Hg 173 992863.695     21.047
 67  175 Ho 174 954050       640
 68  175 Er 174 947770       430
 69  175 Tm 174 943836.853     53.738
 70  175 Yb 174 941276.450	2.563
 71  175 Lu 174 940771.819	2.347
 72  175 Hf 174 941509.181	3.032
 73  175 Ta 174 943737.000     30.000
 74  175 W  174 946717.000     30.000
 75  175 Re 174 951381.000     30.000
 76  175 Os 174 956945.835     14.509
 77  175 Ir 174 964112.895     21.209
 78  175 Pt 174 972420.552     20.274
 79  175 Au 174 981274.107     45.513
 80  175 Hg 174 991423.270    108.865
 68  176 Er 175 950080       430
 69  176 Tm 175 946994.685    107.389
 70  176 Yb 175 942571.683	2.760
 71  176 Lu 175 942686.310	2.344
 72  176 Hf 175 941408.631	2.379
 73  176 Ta 175 944857.000     33.000
 74  176 W  175 945634.000     30.000
 75  176 Re 175 951623.000     30.000
 76  176 Os 175 954806.000     30.000
 77  176 Ir 175 963648.688     21.836
 78  176 Pt 175 968944.622     15.489
 79  176 Au 175 980099       113
 80  176 Hg 175 987354.580     15.218
 81  176 Tl 176 000590       210
 68  177 Er 176 954050       540
 69  177 Tm 176 949040       320
 70  177 Yb 176 945260.822	2.770
 71  177 Lu 176 943758.055	2.345
 72  177 Hf 176 943220.651	2.304
 73  177 Ta 176 944472.403	3.960
 74  177 W  176 946643.000     30.000
 75  177 Re 176 950328.000     30.000
 76  177 Os 176 954965.324     16.873
 77  177 Ir 176 961301.500     21.213
 78  177 Pt 176 968469.481     16.090
 79  177 Au 176 976864.908     13.814
 80  177 Hg 176 986279.158     80.586
 81  177 Tl 176 996427.286     26.837
 69  178 Tm 177 952640       430
 70  178 Yb 177 946646.680     11.084
 71  178 Lu 177 945954.559	3.101
 72  178 Hf 177 943698.766	2.301
 73  178 Ta 177 945778.221     16.266
 74  178 W  177 945876.236     16.407
 75  178 Re 177 950989.000     30.000
 76  178 Os 177 953251.241     17.644
 77  178 Ir 177 961082.000     21.213
 78  178 Pt 177 965648.724     11.619
 79  178 Au 177 976031.920     61.346
 80  178 Hg 177 982483.143     13.825
 81  178 Tl 177 994897       122
 82  178 Pb 178 003830.191     26.065
 69  179 Tm 178 955340       540
 70  179 Yb 178 950170       320
 71  179 Lu 178 947327.443	5.859
 72  179 Hf 178 945816.145	2.301
 73  179 Ta 178 945929.535	2.332
 74  179 W  178 947070.447     16.646
 75  179 Re 178 949987.641     26.224
 76  179 Os 178 953816.017     19.405
 77  179 Ir 178 959122.266     11.700
 78  179 Pt 178 965363.404	9.760
 79  179 Au 178 973212.812     17.766
 80  179 Hg 178 981833.861     29.315
 81  179 Tl 178 991089.082     46.355
 82  179 Pb 179 002150       210
 70  180 Yb 179 952330       430
 71  180 Lu 179 949881.160     75.946
 72  180 Hf 179 946549.953	2.304
 73  180 Ta 179 947464.831	2.379
 74  180 W  179 946704.459	4.219
 75  180 Re 179 950789.084     22.965
 76  180 Os 179 952378.803     21.794
 77  180 Ir 179 959229.446     23.302
 78  180 Pt 179 963031.477     11.784
 79  180 Au 179 972521.124     22.554
 80  180 Hg 179 978266.394     14.994
 81  180 Tl 179 989906       125
 82  180 Pb 179 997918.173     22.424
 70  181 Yb 180 956150       430
 71  181 Lu 180 951970       320
